date,next_date,crop,district,apmc,modal_price_kg,min_price_kg,max_price_kg,spread,arrival_mt,lag_1_modal,lag_2_modal,rolling_3_modal,momentum,arrival_shock,month_sin,month_cos,target_next_modal_kg
2015-08,2015-09,Soybean,Akola,Balapur,30.55,28.0,31.35,0.1097,42.2,33.15,34.88,32.86,-0.0703,0.8491,-0.866,-0.5,30.33
2015-08,2015-09,Jowar,Hingoli,Kalamnuri,15.2,15.2,15.2,0.0,3.5,15.0,15.0,15.0667,0.0088,0.84,-0.866,-0.5,15.75
2015-08,2015-09,Bajra,Akola,Akola,12.25,12.0,12.5,0.0408,1.0,12.75,13.5,12.8333,-0.0455,0.9677,-0.866,-0.5,13.0
2015-08,2015-09,Bajra,Amaravathi,Amarawati,13.92,13.23,15.06,0.1315,3.9,14.01,16.11,14.68,-0.0518,1.0,-0.866,-0.5,13.55
2015-08,2015-09,Bajra,Nasik,Lasalgaon-Vinchur,14.73,14.53,14.9,0.0251,8.7,13.11,12.5,13.4467,0.0954,0.4196,-0.866,-0.5,14.85
2015-08,2015-09,Jowar,Yewatmal,Aarni,12.75,12.45,13.38,0.0729,17.5,10.0,10.06,10.9367,0.1658,0.1556,-0.866,-0.5,12.73
2015-08,2016-02,Jowar,Nasik,Lasalgaon-Vinchur,11.0,11.0,11.0,0.0,1.0,14.71,16.19,13.9667,-0.2124,1.25,-0.866,-0.5,15.35
2015-08,2015-09,Jowar,Parbhani,Palam,17.17,17.17,18.27,0.0641,6.1,16.5,16.67,16.78,0.0232,0.8927,-0.866,-0.5,17.34
2015-08,2015-09,Jowar,Yewatmal,Umarkhed,14.5,14.0,15.0,0.069,40.0,14.5,14.5,14.5,0.0,1.5,-0.866,-0.5,12.5
2015-08,2015-09,Rice,Nanded,Bhokar,15.5,15.5,15.5,0.0,0.1,17.0,17.25,16.5833,-0.0653,1.0,-0.866,-0.5,20.0
2015-08,2015-09,Rice,Pune,Indapur,11.68,11.68,11.68,0.0,0.3,11.76,14.4,12.6133,-0.074,0.25,-0.866,-0.5,11.75
2015-08,2015-09,Soybean,Nasik,Lasalgaon-Vinchur,32.63,24.58,33.31,0.2675,23.5,34.24,35.24,34.0367,-0.0413,0.3222,-0.866,-0.5,33.3
2015-08,2015-09,Soybean,Parbhani,Palam,31.0,31.0,31.5,0.0161,9.8,32.88,32.9,32.26,-0.0391,0.4836,-0.866,-0.5,31.67
2015-08,2015-11,Jowar,Osmanabad,Paranda,16.67,14.5,19.67,0.3101,10.5,17.5,17.0,17.0567,-0.0227,0.9545,-0.866,-0.5,23.4
2015-08,2015-09,Jowar,Yewatmal,Umarkhed-Danki,14.5,14.5,27.0,0.8621,30.0,14.5,14.5,14.5,0.0,0.9,-0.866,-0.5,14.07
2015-08,2015-09,Jowar,Latur,Latur-Murud,15.67,15.5,16.04,0.0345,0.7,13.22,12.1,13.6633,0.1469,0.2917,-0.866,-0.5,16.64
2015-08,2015-09,Jowar,Parbhani,Manwat,15.21,13.74,17.46,0.2446,17.0,12.58,12.58,13.895,0.0946,1.4655,-0.866,-0.5,14.74
2015-08,2015-09,Soybean,Pune,Indapur,22.0,22.0,22.0,0.0,0.1,30.0,30.0,26.0,-0.1538,0.6667,-0.866,-0.5,28.01
2015-08,2015-09,Soybean,Latur,Latur-Murud,32.68,32.38,32.9,0.0159,11.7,32.75,32.0,32.4767,0.0063,2.1402,-0.866,-0.5,32.8
2015-08,2015-09,Soybean,Parbhani,Manwat,32.28,31.91,32.42,0.0158,11.2,33.37,33.37,32.825,-0.0166,0.8784,-0.866,-0.5,32.93
2015-08,2015-10,Jowar,Hingoli,Jawala-Bajar,17.0,15.5,17.5,0.1176,5.0,17.0,17.0,17.0,0.0,0.7143,-0.866,-0.5,17.9
2015-08,2015-09,Jowar,Hingoli,Sengaon,15.9,15.9,15.9,0.0,2.6,16.0,16.0,15.95,-0.0031,1.1556,-0.866,-0.5,13.75
2015-08,2016-05,Onion,Satara,Vai,45.03,35.0,46.67,0.2592,346.0,25.2,25.2,35.115,0.2824,1.7431,-0.866,-0.5,7.0
2015-08,2015-09,Soybean,Hingoli,Sengaon,32.88,32.61,33.15,0.0164,84.3,34.01,34.01,33.445,-0.0169,1.262,-0.866,-0.5,33.35
2015-08,2015-09,Bajra,Pune,Indapur (Nimgaon Ketki),14.66,12.88,16.38,0.2387,3.3,14.66,14.66,14.66,0.0,1.0,-0.866,-0.5,15.11
2015-08,2016-01,Jowar,Nandurbar,Dhadgaon,11.75,11.5,12.0,0.0426,42.6,11.75,11.75,11.75,0.0,1.0,-0.866,-0.5,12.05
2015-08,2015-09,Jowar,Pune,Indapur (Nimgaon Ketki),12.56,11.51,13.66,0.1712,0.9,12.56,12.56,12.56,0.0,1.0,-0.866,-0.5,14.25
2015-08,2016-08,Jowar,Yewatmal,Pandharkawada,11.0,11.0,11.0,0.0,1.2,11.0,11.0,11.0,0.0,1.0,-0.866,-0.5,14.85
2015-08,2015-09,Onion,Sangli,Sangli-Phale Bhajipalam,35.85,20.69,47.73,0.7543,1407.3,35.85,35.85,35.85,0.0,1.0,-0.866,-0.5,31.94
2015-08,2016-10,Rice,Solapur,Akkolkot,20.0,20.0,20.0,0.0,0.3,20.0,20.0,20.0,0.0,1.0,-0.866,-0.5,7.01
2015-09,2015-10,Bajra,Ahmadnagar,Ahmednagar,15.53,14.38,15.88,0.0966,5.1,16.15,15.78,15.82,-0.0183,0.5312,-1.0,-0.0,15.43
2015-09,2015-10,Bajra,Ahmadnagar,Akole,15.63,14.0,18.0,0.2559,1.3,16.25,14.88,15.5867,0.0028,0.75,-1.0,-0.0,15.58
2015-09,2015-11,Bajra,Jalgaon,Amalner,12.75,11.75,12.75,0.0784,6.7,13.49,12.57,12.9367,-0.0144,0.1547,-1.0,-0.0,15.16
2015-09,2015-10,Bajra,Beed,Ambejogai,15.0,15.0,15.0,0.0,0.2,14.8,15.0,14.9333,0.0045,0.75,-1.0,-0.0,13.5
2015-09,2015-10,Bajra,Solapur,Barshi,15.51,15.51,15.51,0.0,0.2,14.51,13.29,14.4367,0.0743,0.2308,-1.0,-0.0,14.88
2015-09,2015-10,Bajra,Beed,Beed,14.32,13.31,15.21,0.1327,117.7,15.33,14.2,14.6167,-0.0203,1.6035,-1.0,-0.0,14.41
2015-09,2015-11,Bajra,Jalgaon,Chalisgaon,13.93,13.14,14.4,0.0905,123.0,13.14,12.48,13.1833,0.0566,0.5434,-1.0,-0.0,13.67
2015-09,2015-10,Bajra,Jalgaon,Chopda,13.49,12.78,13.75,0.0719,59.5,13.07,12.39,12.9833,0.039,0.9038,-1.0,-0.0,13.24
2015-09,2015-10,Bajra,Nasik,Devala,14.87,14.11,15.47,0.0915,15.6,14.53,13.72,14.3733,0.0346,1.0446,-1.0,-0.0,13.78
2015-09,2015-10,Bajra,Dhule,Dhule,13.91,12.65,14.86,0.1589,525.2,13.22,12.7,13.2767,0.0477,0.8176,-1.0,-0.0,13.78
2015-09,2015-10,Bajra,Dhule,Dondaicha,13.43,12.13,14.0,0.1392,220.2,13.13,12.53,13.03,0.0307,1.7154,-1.0,-0.0,13.04
2015-09,2015-10,Bajra,Solapur,Dudhani,13.05,13.05,13.05,0.0,1.3,11.26,11.27,11.86,0.1003,0.6842,-1.0,-0.0,13.03
2015-09,2015-10,Bajra,Aurangabad,Gangapur,14.56,13.66,15.12,0.1003,41.6,14.6,13.23,14.13,0.0304,1.888,-1.0,-0.0,14.23
2015-09,2015-10,Bajra,Beed,Gevrai,13.63,12.92,14.05,0.0829,402.2,14.2,13.24,13.69,-0.0044,2.0836,-1.0,-0.0,14.03
2015-09,2015-10,Bajra,Jalgaon,Jalgaon,14.05,13.95,14.15,0.0142,29.0,13.56,12.86,13.49,0.0415,0.2545,-1.0,-0.0,13.72
2015-09,2015-10,Bajra,Jalna,Jalna,13.87,12.65,15.27,0.1889,869.0,14.11,13.5,13.8267,0.0031,1.5573,-1.0,-0.0,13.8
2015-09,2015-10,Bajra,Ahmadnagar,Jamkhed,15.37,14.57,16.17,0.1041,18.8,14.85,14.31,14.8433,0.0355,1.616,-1.0,-0.0,15.2
2015-09,2015-10,Bajra,Beed,Kada,15.01,14.42,15.59,0.0779,38.1,14.69,14.05,14.5833,0.0293,1.6213,-1.0,-0.0,13.91
2015-09,2015-10,Bajra,Osmanabad,Kalamb (Os),14.88,14.42,14.94,0.0349,2.9,16.53,12.62,14.6767,0.0139,1.7755,-1.0,-0.0,14.23
2015-09,2015-10,Bajra,Beed,Kej,15.75,15.07,16.85,0.113,12.0,16.14,14.7,15.53,0.0142,1.809,-1.0,-0.0,15.95
2015-09,2015-10,Bajra,Buldhana,Khamgaon,12.66,12.54,12.73,0.015,7.8,11.54,11.09,11.7633,0.0762,0.5939,-1.0,-0.0,11.73
2015-09,2015-10,Bajra,Beed,Kille Dharur,17.33,13.37,18.94,0.3214,38.0,18.33,15.83,17.1633,0.0097,2.1388,-1.0,-0.0,17.02
2015-09,2015-10,Bajra,Ahmadnagar,Kopargaon,14.5,13.4,14.73,0.0917,6.6,14.53,13.43,14.1533,0.0245,0.5143,-1.0,-0.0,14.37
2015-09,2015-10,Bajra,Nasik,Lasalgaon,15.76,14.12,16.7,0.1637,46.0,14.8,14.81,15.1233,0.0421,0.9711,-1.0,-0.0,14.55
2015-09,2015-10,Bajra,Aurangabad,Lasur Station,13.84,13.23,15.04,0.1308,375.9,14.08,13.51,13.81,0.0022,1.0054,-1.0,-0.0,13.33
2015-09,2015-10,Bajra,Satara,Lonand,15.38,13.06,17.38,0.2809,22.3,15.5,15.38,15.42,-0.0026,1.8481,-1.0,-0.0,15.75
2015-09,2015-10,Bajra,Beed,Majalgaon,15.15,13.38,16.31,0.1934,90.2,18.21,14.65,16.0033,-0.0533,2.0164,-1.0,-0.0,18.11
2015-09,2015-10,Bajra,Nasik,Malegaon,14.95,13.14,16.03,0.1933,340.1,14.2,13.1,14.0833,0.0615,1.0429,-1.0,-0.0,14.29
2015-09,2015-10,Bajra,Buldhana,Malkapur,13.26,13.25,13.43,0.0136,3.3,11.73,11.18,12.0567,0.0998,1.2857,-1.0,-0.0,12.83
2015-09,2015-10,Bajra,Nasik,Manmad,14.78,14.15,15.38,0.0832,15.1,14.48,13.87,14.3767,0.0281,0.6081,-1.0,-0.0,14.44
2015-09,2015-10,Bajra,Nasik,Nandgaon,13.92,13.44,14.69,0.0898,132.0,12.35,14.95,13.74,0.0131,0.4346,-1.0,-0.0,13.48
2015-09,2015-10,Bajra,Nandurbar,Nandurbar,13.3,11.4,14.85,0.2594,63.9,12.58,11.84,12.5733,0.0578,1.2241,-1.0,-0.0,12.65
2015-09,2015-10,Bajra,Beed,Parli-Vaijnath,13.26,12.45,13.57,0.0845,4.3,14.0,12.96,13.4067,-0.0109,1.8169,-1.0,-0.0,14.38
2015-09,2015-10,Bajra,Ahmadnagar,Pathardi,13.81,12.59,14.53,0.1405,30.1,13.8,13.41,13.6733,0.01,1.1402,-1.0,-0.0,13.61
2015-09,2015-10,Bajra,Satara,Phaltan,17.17,12.83,20.08,0.4222,101.2,16.5,15.0,16.2233,0.0584,2.1873,-1.0,-0.0,15.88
2015-09,2015-10,Bajra,Pune,Pune,19.2,17.73,19.82,0.1089,18.3,19.96,18.65,19.27,-0.0036,0.6203,-1.0,-0.0,18.85
2015-09,2015-10,Bajra,Ahmadnagar,Rahata,13.39,13.06,13.85,0.059,8.2,12.11,12.12,12.54,0.0678,1.1031,-1.0,-0.0,11.5
2015-09,2015-10,Bajra,Ahmadnagar,Rahuri-Vambori,14.8,14.33,15.12,0.0534,5.6,14.15,14.24,14.3967,0.028,1.4,-1.0,-0.0,14.34
2015-09,2015-10,Bajra,Jalgaon,Raver,12.0,12.0,12.0,0.0,0.4,12.43,12.33,12.2533,-0.0207,0.3333,-1.0,-0.0,13.0
2015-09,2015-10,Bajra,Sangli,Sangali,16.41,13.81,17.88,0.248,170.6,16.09,15.63,16.0433,0.0229,1.2085,-1.0,-0.0,16.92
2015-09,2015-10,Bajra,Ahmadnagar,Sangamner,15.22,14.11,16.09,0.1301,56.7,15.55,14.52,15.0967,0.0082,0.6288,-1.0,-0.0,15.3
2015-09,2015-10,Bajra,Nasik,Satana,14.79,13.96,15.65,0.1143,12.1,14.42,13.79,14.3333,0.0319,0.5619,-1.0,-0.0,14.08
2015-09,2015-10,Bajra,Nandurbar,Shahada,13.94,13.91,27.66,0.9864,6.9,13.39,12.68,13.3367,0.0452,0.6946,-1.0,-0.0,13.27
2015-09,2015-10,Bajra,Ahmadnagar,Shevgaon,14.21,11.9,14.63,0.1921,69.2,15.13,13.62,14.32,-0.0077,1.485,-1.0,-0.0,14.14
2015-09,2015-10,Bajra,Ahmadnagar,Shevgaon-Bodhegaon,14.83,13.55,14.83,0.0863,59.6,13.68,12.07,13.5267,0.0964,1.8338,-1.0,-0.0,14.11
2015-09,2015-10,Bajra,Dhule,Shirpur,13.34,11.32,13.96,0.1979,173.8,12.64,12.04,12.6733,0.0526,0.8744,-1.0,-0.0,13.31
2015-09,2015-10,Bajra,Pune,Shirur,14.45,13.21,15.23,0.1398,34.9,13.89,13.3,13.88,0.0411,2.3688,-1.0,-0.0,13.41
2015-09,2015-10,Bajra,Ahmadnagar,Shrirampur,14.66,14.46,14.96,0.0341,14.2,14.61,14.37,14.5467,0.0078,1.7388,-1.0,-0.0,14.12
2015-09,2015-10,Bajra,Nasik,Sinner,14.62,13.08,15.43,0.1607,54.2,14.41,13.39,14.14,0.0339,1.3134,-1.0,-0.0,13.28
2015-09,2015-10,Bajra,Osmanabad,Umarga,14.8,14.8,14.8,0.0,0.4,14.0,10.17,12.99,0.1393,0.8,-1.0,-0.0,12.4
2015-09,2015-10,Bajra,Satara,Vaduj,15.5,14.0,15.5,0.0968,8.5,16.0,15.33,15.61,-0.007,1.8478,-1.0,-0.0,15.17
2015-09,2015-10,Bajra,Nasik,Yeola,14.63,13.82,15.6,0.1217,6.5,14.34,13.39,14.12,0.0361,0.6915,-1.0,-0.0,13.66
2015-09,2015-10,Jowar,Ahmadnagar,Ahmednagar,18.98,16.22,21.0,0.2518,66.5,19.15,20.14,19.4233,-0.0228,0.6849,-1.0,-0.0,18.24
2015-09,2015-10,Jowar,Hingoli,Akhadabalapur,15.3,14.8,15.8,0.0654,14.0,15.75,16.25,15.7667,-0.0296,1.3125,-1.0,-0.0,16.44
2015-09,2015-12,Jowar,Solapur,Akluj,20.05,20.05,20.05,0.0,1.0,17.06,12.51,16.54,0.2122,0.1961,-1.0,-0.0,17.0
2015-09,2015-11,Jowar,Jalgaon,Amalner,14.76,12.0,14.76,0.187,12.1,13.34,13.72,13.94,0.0588,0.3998,-1.0,-0.0,15.68
2015-09,2015-10,Jowar,Amaravathi,Amarawati,16.08,15.09,18.37,0.204,5.1,16.15,16.26,16.1633,-0.0052,1.275,-1.0,-0.0,15.87
2015-09,2015-10,Jowar,Beed,Ambejogai,27.6,27.52,27.72,0.0072,5.0,26.62,25.37,26.53,0.0403,0.6224,-1.0,-0.0,26.0
2015-09,2015-10,Jowar,Amaravathi,Anajngaon Surji,13.25,12.86,14.52,0.1253,6.0,13.2,12.83,13.0933,0.012,1.4634,-1.0,-0.0,11.97
2015-09,2015-10,Jowar,Sangli,Atpadi,18.0,17.0,19.0,0.1111,0.5,17.5,19.0,18.1667,-0.0092,0.1402,-1.0,-0.0,19.0
2015-09,2015-10,Jowar,Latur,Ausa,18.85,17.4,19.78,0.1263,19.2,19.3,18.75,18.9667,-0.0062,1.2334,-1.0,-0.0,16.13
2015-09,2015-10,Jowar,Solapur,Barshi,19.93,16.47,23.59,0.3573,1123.2,20.71,19.55,20.0633,-0.0066,0.8293,-1.0,-0.0,21.68
2015-09,2015-10,Jowar,Solapur,Barshi-Vairag,19.08,17.48,23.01,0.2898,141.8,17.47,17.81,18.12,0.053,1.063,-1.0,-0.0,19.02
2015-09,2016-02,Jowar,Hingoli,Basmat,11.65,11.65,11.65,0.0,0.2,15.0,15.0,13.325,-0.1257,0.5714,-1.0,-0.0,11.97
2015-09,2015-10,Jowar,Beed,Beed,16.99,15.69,19.38,0.2172,205.7,18.24,16.61,17.28,-0.0168,1.4248,-1.0,-0.0,17.09
2015-09,2015-10,Jowar,Jalna,Bhokardan,11.98,11.79,12.24,0.0376,19.5,12.33,11.8,12.0367,-0.0047,0.9701,-1.0,-0.0,12.09
2015-09,2015-10,Jowar,Jalna,Bhokardan-Pimpalgaon Renu,12.14,11.87,12.4,0.0437,8.7,12.6,11.58,12.1067,0.0028,1.6312,-1.0,-0.0,12.41
2015-09,2015-10,Jowar,Jalgaon,Bhusaval,12.31,11.98,12.62,0.052,11.0,11.62,10.93,11.62,0.0594,1.2,-1.0,-0.0,12.13
2015-09,2015-11,Jowar,Jalgaon,Chalisgaon,13.78,11.88,14.11,0.1618,115.0,13.27,13.13,13.3933,0.0289,0.5722,-1.0,-0.0,13.13
2015-09,2015-10,Jowar,Jalgaon,Chopda,13.21,12.9,13.54,0.0484,45.8,12.42,12.39,12.6733,0.0423,1.3658,-1.0,-0.0,12.31
2015-09,2015-10,Jowar,Nasik,Devala,14.39,13.99,14.46,0.0327,0.8,15.56,16.7,15.55,-0.0746,0.3333,-1.0,-0.0,13.47
2015-09,2015-10,Jowar,Dhule,Dhule,14.3,13.29,14.62,0.093,161.7,13.43,13.16,13.63,0.0492,0.8809,-1.0,-0.0,13.33
2015-09,2015-10,Jowar,Dhule,Dondaicha,15.93,14.14,16.97,0.1777,42.1,15.18,14.38,15.1633,0.0506,1.1399,-1.0,-0.0,14.84
2015-09,2015-10,Jowar,Solapur,Dudhani,18.82,16.96,19.25,0.1217,29.5,18.43,18.23,18.4933,0.0177,0.9306,-1.0,-0.0,17.99
2015-09,2015-10,Jowar,Aurangabad,Gangapur,15.46,14.62,16.71,0.1352,32.4,15.1,15.02,15.1933,0.0176,1.2789,-1.0,-0.0,13.96
2015-09,2015-10,Jowar,Beed,Gevrai,15.88,15.17,16.76,0.1001,435.9,15.82,14.43,15.3767,0.0327,1.6806,-1.0,-0.0,15.67
2015-09,2015-10,Jowar,Jalna,Ghansawangi,16.0,15.0,17.0,0.125,3.8,14.5,12.75,14.4167,0.1098,0.3239,-1.0,-0.0,15.5
2015-09,2015-10,Jowar,Jalgaon,Jalgaon,13.69,13.42,14.21,0.0577,155.0,12.92,12.82,13.1433,0.0416,1.0537,-1.0,-0.0,12.76
2015-09,2015-10,Jowar,Buldhana,Jalgaon Jamod,12.0,12.0,12.0,0.0,0.2,11.5,12.0,11.8333,0.0141,0.4286,-1.0,-0.0,12.17
2015-09,2015-10,Jowar,Buldhana,Jalgaon Jamod-Aasalgaon,12.4,11.4,13.4,0.1613,31.4,11.58,11.0,11.66,0.0635,1.7253,-1.0,-0.0,12.17
2015-09,2015-10,Jowar,Jalna,Jalna,16.59,13.25,21.23,0.481,1522.9,17.07,16.55,16.7367,-0.0088,1.3785,-1.0,-0.0,15.37
2015-09,2015-10,Jowar,Ahmadnagar,Jamkhed,22.63,16.03,29.24,0.5837,1111.6,22.68,22.88,22.73,-0.0044,1.0148,-1.0,-0.0,21.86
2015-09,2015-10,Jowar,Parbhani,Jintur,13.7,13.08,14.8,0.1255,42.3,13.97,11.98,13.2167,0.0366,1.1632,-1.0,-0.0,12.79
2015-09,2015-10,Jowar,Beed,Kada,16.94,14.97,19.71,0.2798,161.8,16.82,16.12,16.6267,0.0188,0.932,-1.0,-0.0,16.97
2015-09,2015-10,Jowar,Osmanabad,Kalamb (Os),22.54,20.75,23.5,0.122,85.0,21.38,21.36,21.76,0.0358,1.3942,-1.0,-0.0,19.14
2015-09,2015-10,Jowar,Wasim,Karanja,14.1,13.48,14.94,0.1035,11.7,13.23,11.88,13.07,0.0788,1.6557,-1.0,-0.0,12.21
2015-09,2015-11,Jowar,Solapur,Karmala,22.0,16.14,29.04,0.5864,180.0,22.82,21.05,21.9567,0.002,0.5165,-1.0,-0.0,24.17
2015-09,2015-10,Jowar,Beed,Kej,23.87,23.27,24.5,0.0515,25.1,23.38,22.19,23.1467,0.0313,1.1877,-1.0,-0.0,21.16
2015-09,2015-10,Jowar,Buldhana,Khamgaon,13.01,12.58,13.34,0.0584,103.0,12.3,11.7,12.3367,0.0546,0.7513,-1.0,-0.0,12.06
2015-09,2015-10,Jowar,Beed,Kille Dharur,27.28,25.38,28.21,0.1037,17.1,24.23,25.34,25.6167,0.0649,1.2635,-1.0,-0.0,22.49
2015-09,2015-10,Jowar,Ahmadnagar,Kopargaon,14.97,13.9,15.45,0.1035,13.2,13.35,12.67,13.6633,0.0956,1.1545,-1.0,-0.0,13.39
2015-09,2015-10,Jowar,Satara,Koregaon,16.5,16.0,17.0,0.0606,0.5,18.5,16.9,17.3,-0.0462,0.2083,-1.0,-0.0,17.88
2015-09,2015-10,Jowar,Solapur,Kurdwadi,17.21,14.84,19.76,0.2859,19.5,17.56,14.32,16.3633,0.0517,0.9848,-1.0,-0.0,15.02
2015-09,2015-10,Jowar,Nasik,Lasalgaon,16.38,14.13,17.19,0.1868,2.4,15.67,14.04,15.3633,0.0662,0.5854,-1.0,-0.0,15.93
2015-09,2015-10,Jowar,Aurangabad,Lasur Station,16.89,13.6,20.71,0.421,177.3,17.12,16.32,16.7767,0.0068,1.0314,-1.0,-0.0,15.63
2015-09,2015-10,Jowar,Latur,Latur,26.59,25.25,27.63,0.0895,63.1,24.97,23.33,24.9633,0.0652,0.6978,-1.0,-0.0,21.91
2015-09,2015-10,Jowar,Nanded,Loha,12.52,11.84,13.75,0.1526,8.7,17.2,13.51,14.41,-0.1312,1.3316,-1.0,-0.0,12.56
2015-09,2015-10,Jowar,Satara,Lonand,19.13,16.0,21.88,0.3074,14.2,18.5,17.75,18.46,0.0363,1.0365,-1.0,-0.0,19.13
2015-09,2015-10,Jowar,Buldhana,Lonar,13.04,12.55,13.53,0.0752,83.3,11.87,10.97,11.96,0.0903,1.3399,-1.0,-0.0,11.88
2015-09,2015-10,Jowar,Beed,Majalgaon,19.35,12.37,23.65,0.5829,70.2,15.35,13.94,16.2133,0.1935,1.5108,-1.0,-0.0,17.73
2015-09,2015-10,Jowar,Nasik,Malegaon,15.62,15.3,17.18,0.1204,7.0,15.37,15.41,15.4667,0.0099,0.7925,-1.0,-0.0,15.5
2015-09,2015-10,Jowar,Buldhana,Malkapur,13.35,12.66,13.97,0.0981,329.8,12.54,12.21,12.7,0.0512,1.402,-1.0,-0.0,12.17
2015-09,2015-10,Jowar,Solapur,Mangalwedha,17.11,16.04,20.25,0.2461,93.9,17.03,16.11,16.75,0.0215,1.1232,-1.0,-0.0,16.94
2015-09,2015-10,Jowar,Wasim,Mangrulpeer,13.0,10.81,13.26,0.1885,5.2,14.25,13.54,13.5967,-0.0439,1.2283,-1.0,-0.0,11.47
2015-09,2015-10,Jowar,Solapur,Mohol,18.78,16.38,19.38,0.1597,3.0,18.36,16.49,17.8767,0.0505,0.2744,-1.0,-0.0,19.39
2015-09,2015-10,Jowar,Amaravathi,Morshi,11.2,11.0,11.68,0.0607,45.4,11.02,11.5,11.24,-0.0036,1.0334,-1.0,-0.0,11.16
2015-09,2015-10,Jowar,Osmanabad,Murum,18.79,18.79,18.79,0.0,2.0,19.21,18.31,18.77,0.0011,2.3077,-1.0,-0.0,19.62
2015-09,2015-10,Jowar,Nanded,Naigaon,13.0,13.0,13.0,0.0,0.3,10.5,10.5,11.3333,0.1471,0.36,-1.0,-0.0,12.81
2015-09,2015-10,Jowar,Nanded,Nanded,13.26,13.1,13.44,0.0256,72.0,12.74,11.45,12.4833,0.0622,0.8461,-1.0,-0.0,12.13
2015-09,2015-10,Jowar,Buldhana,Nandura,14.22,11.8,14.22,0.1702,136.8,12.98,12.41,13.2033,0.077,1.2185,-1.0,-0.0,12.59
2015-09,2015-10,Jowar,Nandurbar,Nandurbar,12.73,11.76,14.22,0.1932,1109.3,12.75,13.56,13.0133,-0.0218,2.57,-1.0,-0.0,11.8
2015-09,2015-10,Jowar,Latur,Nilanga,12.8,11.54,13.8,0.1766,4.4,12.9,13.5,13.0667,-0.0204,1.0909,-1.0,-0.0,12.5
2015-09,2015-10,Jowar,Solapur,Pandharpur,18.98,18.66,19.02,0.019,26.2,19.12,17.06,18.3867,0.0323,0.9924,-1.0,-0.0,17.82
2015-09,2015-10,Jowar,Beed,Parli-Vaijnath,15.15,14.7,15.75,0.0693,35.7,16.7,12.94,14.93,0.0147,1.663,-1.0,-0.0,15.91
2015-09,2015-10,Jowar,Jalna,Partur,13.78,12.66,15.65,0.217,33.3,13.59,12.31,13.2267,0.0418,1.409,-1.0,-0.0,12.92
2015-09,2015-10,Jowar,Ahmadnagar,Pathardi,16.81,15.69,17.79,0.1249,36.3,16.12,16.39,16.44,0.0225,1.431,-1.0,-0.0,16.41
2015-09,2015-11,Jowar,Parbhani,Pathari,11.17,11.17,19.59,0.7538,2.7,8.13,16.95,12.0833,-0.0756,0.9643,-1.0,-0.0,16.75
2015-09,2015-10,Jowar,Akola,Patur,12.68,11.75,14.0,0.1774,7.7,14.53,14.03,13.7467,-0.0776,1.7769,-1.0,-0.0,14.08
2015-09,2015-10,Jowar,Satara,Phaltan,20.33,15.87,26.0,0.4983,48.8,19.88,19.0,19.7367,0.0301,0.6768,-1.0,-0.0,18.88
2015-09,2015-10,Jowar,Pune,Pune,27.16,24.76,28.48,0.137,529.3,27.73,27.21,27.3667,-0.0076,0.9155,-1.0,-0.0,26.3
2015-09,2015-10,Jowar,Parbhani,Purna,15.07,13.09,16.47,0.2243,13.5,12.67,11.59,13.11,0.1495,1.4781,-1.0,-0.0,11.84
2015-09,2015-10,Jowar,Ahmadnagar,Rahata,12.47,12.22,12.54,0.0257,7.1,11.52,11.68,11.89,0.0488,0.7553,-1.0,-0.0,11.83
2015-09,2015-10,Jowar,Ahmadnagar,Rahuri-Vambori,14.64,13.57,15.71,0.1462,21.6,14.5,12.69,13.9433,0.05,1.1634,-1.0,-0.0,14.42
2015-09,2015-10,Jowar,Jalgaon,Raver,13.27,12.69,13.53,0.0633,6.7,13.12,12.92,13.1033,0.0127,0.7528,-1.0,-0.0,12.31
2015-09,2015-10,Jowar,Parbhani,Sailu,14.3,13.03,15.78,0.1923,11.1,14.5,13.26,14.02,0.02,1.7165,-1.0,-0.0,12.63
2015-09,2015-10,Jowar,Sangli,Sangali,22.53,16.67,25.63,0.3977,824.0,21.07,20.73,21.4433,0.0507,1.2122,-1.0,-0.0,22.44
2015-09,2015-10,Jowar,Ahmadnagar,Sangamner,17.6,16.9,18.0,0.0625,10.4,16.54,17.76,17.3,0.0173,0.4742,-1.0,-0.0,16.51
2015-09,2015-10,Jowar,Nandurbar,Shahada,14.07,13.9,14.41,0.0362,10.3,13.93,15.57,14.5233,-0.0312,1.4856,-1.0,-0.0,13.65
2015-09,2015-10,Jowar,Buldhana,Shegaon,16.51,15.74,17.23,0.0902,71.3,11.95,11.15,13.2033,0.2504,1.55,-1.0,-0.0,11.86
2015-09,2015-10,Jowar,Ahmadnagar,Shevgaon,17.48,13.65,17.48,0.2191,235.7,17.18,15.46,16.7067,0.0463,1.3551,-1.0,-0.0,15.43
2015-09,2015-10,Jowar,Ahmadnagar,Shevgaon-Bodhegaon,16.5,15.14,16.5,0.0824,175.7,15.26,14.75,15.5033,0.0643,1.6253,-1.0,-0.0,15.61
2015-09,2015-10,Jowar,Dhule,Shirpur,14.35,13.12,16.04,0.2035,99.4,13.79,13.7,13.9467,0.0289,0.9473,-1.0,-0.0,13.54
2015-09,2015-10,Jowar,Pune,Shirur,14.8,13.76,15.63,0.1264,46.2,14.51,14.84,14.7167,0.0057,1.5065,-1.0,-0.0,14.42
