date,crop,district,apmc,modal_price_kg,min_price_kg,max_price_kg,arrival_mt,year,month_name
2015-12,Soybean,Buldhana,Sangrampur-Varvatbakal,32.13,21.21,34.29,72.4,2015,December
2015-12,Soybean,Nagpur,Savner,32.65,30.3,33.41,57.1,2015,December
2015-12,Soybean,Hingoli,Sengaon,35.85,33.81,36.58,1016.8,2015,December
2015-12,Soybean,Nandurbar,Shahada,35.79,30.54,37.19,62.2,2015,December
2015-12,Soybean,Buldhana,Shegaon,33.91,31.5,36.33,402.9,2015,December
2015-12,Soybean,Dhule,Shirpur,32.64,19.6,35.42,37.5,2015,December
2015-12,Soybean,Pune,Shirur,30.0,30.0,30.0,1.6,2015,December
2015-12,Soybean,Ahmadnagar,Shrirampur,34.89,33.98,35.35,6.2,2015,December
2015-12,Soybean,Ahmadnagar,Shrirampur-Belapur,34.6,34.4,34.8,3.7,2015,December
2015-12,Soybean,Aurangabad,Sillod,34.87,34.0,35.73,95.3,2015,December
2015-12,Soybean,Aurangabad,Sillod-Bharadi,34.25,33.5,35.0,1.2,2015,December
2015-12,Soybean,Wardha,Sindi,33.74,30.3,36.3,128.0,2015,December
2015-12,Soybean,Wardha,Sindi (Selu),34.0,29.78,37.23,103.5,2015,December
2015-12,Soybean,Buldhana,Sindkhed Raja,36.11,35.05,36.64,147.4,2015,December
2015-12,Soybean,Nasik,Sinner,36.66,33.73,37.34,13.2,2015,December
2015-12,Soybean,Parbhani,Sonpeth,34.08,31.51,36.72,9.2,2015,December
2015-12,Soybean,Sangli,Tasgaon,35.44,33.17,36.75,27.0,2015,December
2015-12,Soybean,Akola,Telhara,33.67,31.92,35.46,347.5,2015,December
2015-12,Soybean,Osmanabad,Tuljapur,35.81,35.42,35.95,5.3,2015,December
2015-12,Soybean,Latur,Udgir,37.17,36.94,37.17,3370.0,2015,December
2015-12,Soybean,Nagpur,Umared,34.38,32.0,37.04,1030.2,2015,December
2015-12,Soybean,Osmanabad,Umarga,35.76,31.77,36.36,48.5,2015,December
2015-12,Soybean,Nanded,Umari,36.06,36.06,50.58,155.6,2015,December
2015-12,Soybean,Yewatmal,Umarkhed,35.41,34.82,36.0,110.0,2015,December
2015-12,Soybean,Yewatmal,Umarkhed-Danki,35.31,34.62,36.0,143.0,2015,December
2015-12,Soybean,Satara,Vaduj,35.33,34.33,36.33,40.5,2015,December
2015-12,Soybean,Aurangabad,Vaijapur,36.33,36.1,36.42,10.8,2015,December
2015-12,Soybean,Yewatmal,Vani,35.38,33.22,36.51,324.0,2015,December
2015-12,Soybean,Chandrapur,Varora,33.29,30.35,35.66,760.0,2015,December
2015-12,Soybean,Amaravathi,Varud-Rajura Bazar,34.25,31.95,36.2,20.0,2015,December
2015-12,Soybean,Wardha,Wardha,37.96,34.11,38.35,1385.5,2015,December
2015-12,Soybean,Osmanabad,Washi(Osmanabad),35.18,34.52,35.72,17.8,2015,December
2015-12,Soybean,Wasim,Washim,36.94,35.39,38.23,6979.5,2015,December
2015-12,Soybean,Jalgaon,Yawal,31.69,30.88,33.25,28.9,2015,December
2015-12,Soybean,Yewatmal,Yeotmal,35.51,33.65,37.0,1877.5,2015,December
2015-12,Sugarcane,Thane,Ulhasnagar,10.28,8.66,11.72,320.1,2015,December
2016-01,Bajra,Amaravathi,Achalpur,17.0,17.0,17.0,0.2,2016,January
2016-01,Bajra,Ahmadnagar,Ahmednagar,16.12,15.22,16.55,37.7,2016,January
2016-01,Bajra,Latur,Ahmedpur,13.34,13.08,13.34,2.2,2016,January
2016-01,Bajra,Akola,Akola,16.55,15.63,17.93,8.5,2016,January
2016-01,Bajra,Ahmadnagar,Akole,15.75,14.3,18.6,6.4,2016,January
2016-01,Bajra,Jalgaon,Amalner,15.12,13.79,15.12,12.7,2016,January
2016-01,Bajra,Amaravathi,Amarawati,20.7,19.44,22.5,5.7,2016,January
2016-01,Bajra,Jalna,Ambad(Vadi Godri),14.0,12.0,16.33,9.6,2016,January
2016-01,Bajra,Beed,Ambejogai,15.72,15.72,15.72,0.3,2016,January
2016-01,Bajra,Jalna,Ashti (Jalna),13.95,13.56,14.19,4.0,2016,January
2016-01,Bajra,Latur,Ausa,16.04,15.07,16.39,1.3,2016,January
2016-01,Bajra,Pune,Baramati,17.13,15.56,19.56,130.5,2016,January
2016-01,Bajra,Solapur,Barshi,16.3,15.81,16.59,14.8,2016,January
2016-01,Bajra,Beed,Beed,15.38,13.97,16.36,133.0,2016,January
2016-01,Bajra,Jalna,Bhokardan,13.02,12.79,13.59,11.5,2016,January
2016-01,Bajra,Jalna,Bhokardan-Pimpalgaon Renu,13.33,12.85,13.75,2.8,2016,January
2016-01,Bajra,Jalgaon,Chalisgaon,14.68,13.43,15.76,308.0,2016,January
2016-01,Bajra,Jalgaon,Chopda,15.34,14.84,15.35,16.0,2016,January
2016-01,Bajra,Nasik,Devala,14.77,13.51,16.47,32.8,2016,January
2016-01,Bajra,Dhule,Dhule,15.22,13.55,16.44,180.3,2016,January
2016-01,Bajra,Yewatmal,Digras,13.95,13.95,13.95,0.2,2016,January
2016-01,Bajra,Dhule,Dondaicha,14.25,13.19,15.35,67.5,2016,January
2016-01,Bajra,Dhule,Dondaicha-Sindkheda,13.43,13.21,13.77,30.6,2016,January
2016-01,Bajra,Pune,Dound,17.02,15.0,18.84,77.4,2016,January
2016-01,Bajra,Solapur,Dudhani,14.66,14.21,14.92,14.5,2016,January
2016-01,Bajra,Aurangabad,Gangapur,15.93,15.24,16.54,17.4,2016,January
2016-01,Bajra,Beed,Gevrai,14.46,13.7,15.96,229.2,2016,January
2016-01,Bajra,Pune,Indapur,16.71,16.11,16.71,1.0,2016,January
2016-01,Bajra,Pune,Indapur (Nimgaon Ketki),15.43,15.43,15.43,0.3,2016,January
2016-01,Bajra,Pune,Indapur-Bhigwan,15.94,14.3,21.0,36.9,2016,January
2016-01,Bajra,Jalgaon,Jalgaon,14.75,14.67,14.79,7.2,2016,January
2016-01,Bajra,Jalna,Jalna,14.84,13.58,18.38,460.7,2016,January
2016-01,Bajra,Jalna,Jalna-Badnapur,14.11,14.11,14.11,0.2,2016,January
2016-01,Bajra,Ahmadnagar,Jamkhed,15.36,14.28,16.45,16.0,2016,January
2016-01,Bajra,Parbhani,Jintur,14.5,14.5,14.5,0.4,2016,January
2016-01,Bajra,Parbhani,Jintur-Bori,13.61,13.61,13.61,0.2,2016,January
2016-01,Bajra,Beed,Kada,14.75,12.56,17.5,20.2,2016,January
2016-01,Bajra,Beed,Kada (Ashti),14.5,12.88,15.5,1.0,2016,January
2016-01,Bajra,Osmanabad,Kalamb (Os),14.14,13.58,14.66,8.5,2016,January
2016-01,Bajra,Nasik,Kalvan,14.85,14.05,15.33,18.1,2016,January
2016-01,Bajra,Thane,Kalyan,18.75,17.5,19.33,1.8,2016,January
2016-01,Bajra,Aurangabad,Kannad,14.64,13.37,15.45,19.8,2016,January
2016-01,Bajra,Wasim,Karanja,16.25,16.25,16.25,0.6,2016,January
2016-01,Bajra,Beed,Kej,13.64,12.95,16.08,25.2,2016,January
2016-01,Bajra,Buldhana,Khamgaon,13.14,12.66,13.33,11.9,2016,January
2016-01,Bajra,Beed,Kille Dharur,18.41,16.94,19.79,21.4,2016,January
2016-01,Bajra,Kolhapur,Kolhapur-Laxmipuri,21.94,19.38,23.1,11.9,2016,January
2016-01,Bajra,Ahmadnagar,Kopargaon,15.31,14.27,15.82,12.6,2016,January
2016-01,Bajra,Nasik,Lasalgaon,16.31,14.41,17.41,20.0,2016,January
2016-01,Bajra,Nasik,Lasalgaon-Vinchur,15.86,14.51,16.0,2.8,2016,January
2016-01,Bajra,Aurangabad,Lasur Station,15.03,13.72,16.86,131.8,2016,January
2016-01,Bajra,Latur,Latur,14.68,13.51,16.81,379.9,2016,January
2016-01,Bajra,Osmanabad,Lohara,13.18,12.7,13.7,1.3,2016,January
2016-01,Bajra,Satara,Lonand,14.88,13.25,16.55,25.3,2016,January
2016-01,Bajra,Beed,Majalgaon,19.69,17.11,21.75,117.8,2016,January
2016-01,Bajra,Nasik,Malegaon,15.94,14.32,17.73,97.7,2016,January
2016-01,Bajra,Buldhana,Malkapur,12.95,12.59,13.42,5.4,2016,January
2016-01,Bajra,Solapur,Mangalwedha,12.0,12.0,12.0,1.2,2016,January
2016-01,Bajra,Nasik,Manmad,15.89,15.56,16.75,5.7,2016,January
2016-01,Bajra,Jalna,Mantha,15.39,15.3,15.84,3.9,2016,January
2016-01,Bajra,Osmanabad,Murum,15.07,15.07,15.07,3.6,2016,January
2016-01,Bajra,Nasik,Nandgaon,16.09,14.81,17.34,28.8,2016,January
2016-01,Bajra,Buldhana,Nandura,13.89,12.07,13.89,24.6,2016,January
2016-01,Bajra,Nandurbar,Nandurbar,13.91,11.31,16.21,77.5,2016,January
2016-01,Bajra,Nandurbar,Navapur,15.0,15.0,15.0,1.0,2016,January
2016-01,Bajra,Ahmadnagar,Newasa,14.17,13.92,14.5,1.4,2016,January
2016-01,Bajra,Pune,Nira-Saswad,18.19,15.75,20.84,39.0,2016,January
2016-01,Bajra,Jalgaon,Pachora,14.08,13.36,16.45,162.6,2016,January
2016-01,Bajra,Aurangabad,Paithan,14.78,13.41,16.24,52.5,2016,January
2016-01,Bajra,Beed,Parli-Vaijnath,14.23,13.76,14.83,18.4,2016,January
2016-01,Bajra,Jalgaon,Parola,13.6,12.57,14.66,71.4,2016,January
2016-01,Bajra,Jalna,Partur,12.92,11.79,13.86,7.9,2016,January
2016-01,Bajra,Ahmadnagar,Pathardi,13.92,12.7,15.32,25.1,2016,January
2016-01,Bajra,Parbhani,Pathari,14.54,6.75,15.22,2.5,2016,January
2016-01,Bajra,Satara,Phaltan,16.5,12.75,18.5,109.4,2016,January
2016-01,Bajra,Pune,Pune,19.88,17.6,20.7,112.9,2016,January
2016-01,Bajra,Pune,Pune-Pimpri,20.86,18.36,21.79,62.2,2016,January
2016-01,Bajra,Yewatmal,Pusad,16.67,15.89,17.17,6.7,2016,January
2016-01,Bajra,Ahmadnagar,Rahata,14.0,14.0,14.0,2.6,2016,January
2016-01,Bajra,Ahmadnagar,Rahuri-Vambori,14.54,13.73,15.26,4.3,2016,January
2016-01,Bajra,Jalgaon,Raver,13.78,13.78,13.78,0.2,2016,January
2016-01,Bajra,Parbhani,Sailu,15.5,15.0,15.5,2.0,2016,January
2016-01,Bajra,Dhule,Sakri,14.24,14.2,14.67,11.1,2016,January
2016-01,Bajra,Sangli,Sangali,17.07,14.44,18.01,295.4,2016,January
2016-01,Bajra,Ahmadnagar,Sangamner,15.7,14.51,16.52,76.1,2016,January
2016-01,Bajra,Nasik,Satana,15.9,13.94,17.36,27.6,2016,January
2016-01,Bajra,Nandurbar,Shahada,14.93,14.93,15.31,2.8,2016,January
2016-01,Bajra,Buldhana,Shegaon,12.91,12.7,13.18,3.5,2016,January
2016-01,Bajra,Ahmadnagar,Shevgaon,15.9,13.65,15.9,108.4,2016,January
2016-01,Bajra,Ahmadnagar,Shevgaon-Bodhegaon,15.49,13.9,15.49,106.9,2016,January
2016-01,Bajra,Dhule,Shirpur,14.83,12.85,15.71,40.4,2016,January
2016-01,Bajra,Pune,Shirur,13.91,13.42,14.53,14.2,2016,January
2016-01,Bajra,Ahmadnagar,Shrigonda,14.67,14.0,15.59,1.7,2016,January
2016-01,Bajra,Ahmadnagar,Shrirampur,15.72,15.11,16.48,5.8,2016,January
2016-01,Bajra,Ahmadnagar,Shrirampur-Belapur,13.0,13.0,13.0,0.4,2016,January
2016-01,Bajra,Aurangabad,Sillod,12.42,12.0,12.83,2.0,2016,January
2016-01,Bajra,Aurangabad,Sillod-Bharadi,13.01,13.01,13.01,1.0,2016,January
2016-01,Bajra,Nasik,Sinner,15.51,13.99,16.98,79.6,2016,January
2016-01,Bajra,Solapur,Solapur,15.4,15.13,15.4,1.1,2016,January
2016-01,Bajra,Parbhani,Sonpeth,14.6,14.05,15.15,1.5,2016,January
2016-01,Bajra,Nandurbar,Taloda,15.0,15.0,15.0,2.0,2016,January
2016-01,Bajra,Thane,Ulhasnagar,23.33,18.83,27.83,167.7,2016,January
2016-01,Bajra,Osmanabad,Umarga,13.25,12.98,13.86,6.2,2016,January
2016-01,Bajra,Satara,Vaduj,15.81,15.25,16.38,4.8,2016,January
2016-01,Bajra,Aurangabad,Vaijapur,16.13,14.27,16.86,25.8,2016,January
2016-01,Bajra,Nasik,Yeola,14.67,13.69,15.81,3.2,2016,January
2016-01,Cotton,Gadchiroli,Aheri,41.0,41.0,41.0,122.5,2016,January
2016-01,Cotton,Hingoli,Akhadabalapur,44.6,43.67,45.53,96.7,2016,January
2016-01,Cotton,Akola,Akot,47.92,47.49,48.34,2177.5,2016,January
2016-01,Cotton,Amaravathi,Amarawati,47.0,46.77,47.27,3181.5,2016,January
2016-01,Cotton,Wardha,Arvi,46.25,45.99,46.49,14660.6,2016,January
2016-01,Cotton,Wardha,Ashti (Wardha),46.3,46.04,46.44,2006.5,2016,January
2016-01,Cotton,Yewatmal,Babhulgaon,46.16,45.75,46.5,14.0,2016,January
2016-01,Cotton,Akola,Barshi Takli,44.28,41.72,45.68,1045.5,2016,January
2016-01,Cotton,Nagpur,Bhiwapur,45.17,44.73,45.58,514.6,2016,January
2016-01,Cotton,Nanded,Bhokar,44.06,42.4,45.55,3603.5,2016,January
2016-01,Cotton,Jalna,Bhokardan,42.82,41.99,43.77,731.8,2016,January
2016-01,Cotton,Chandrapur,Chandrapur,45.0,45.0,45.5,20.0,2016,January
2016-01,Cotton,Amaravathi,Chandur Rly.,46.17,45.73,46.17,24.3,2016,January
2016-01,Cotton,Chandrapur,Chimur,44.12,42.77,46.19,863.1,2016,January
2016-01,Cotton,Yewatmal,Darwha,45.59,45.06,46.12,173.1,2016,January
2016-01,Cotton,Buldhana,Deulgaon Raja,44.68,42.37,46.61,1410.0,2016,January
2016-01,Cotton,Amaravathi,Dhamangaon-Rly,45.94,45.63,46.57,1843.0,2016,January
2016-01,Cotton,Amaravathi,Dharni,44.4,43.86,44.95,59.8,2016,January
2016-01,Cotton,Yewatmal,Digras,44.5,44.5,44.5,25.0,2016,January
2016-01,Cotton,Aurangabad,Fulambri,47.06,46.09,48.49,344.6,2016,January
2016-01,Cotton,Parbhani,Gangakhed,45.27,41.0,46.23,1172.5,2016,January
2016-01,Cotton,Beed,Gevrai,43.08,38.2,44.48,4966.2,2016,January
2016-01,Cotton,Jalna,Ghansawangi,44.75,43.25,45.75,85.6,2016,January
2016-01,Cotton,Yewatmal,Ghatanji,45.39,43.99,46.76,5829.6,2016,January
2016-01,Cotton,Nanded,Hadgaon,45.08,43.52,46.42,441.3,2016,January
2016-01,Cotton,Nanded,Hadgaon-Tamsa,44.68,42.72,45.98,476.3,2016,January
2016-01,Cotton,Nanded,Himayatnagar,44.55,43.29,45.27,51.7,2016,January
2016-01,Cotton,Wardha,Hinganghat,43.17,41.16,47.12,25414.2,2016,January
2016-01,Cotton,Hingoli,Hingoli,46.32,45.5,46.32,160.0,2016,January
2016-01,Cotton,Jalna,Jafrabad,42.74,41.79,43.77,903.8,2016,January
2016-01,Cotton,Jalna,Jalna,42.59,41.43,44.04,49.6,2016,January
2016-01,Cotton,Jalna,Jalna-Badnapur,42.94,42.27,43.41,216.5,2016,January
2016-01,Cotton,Jalgaon,Jamner,46.51,45.83,47.08,72.9,2016,January
2016-01,Cotton,Jalgaon,Jamner-Neri,46.4,45.76,47.0,33.1,2016,January
2016-01,Cotton,Hingoli,Jawala-Bajar,45.35,44.17,45.7,17.4,2016,January
2016-01,Cotton,Parbhani,Jintur,45.66,42.98,46.59,6762.9,2016,January
2016-01,Cotton,Yewatmal,Kalamb (Yawatmal),45.08,43.63,46.58,330.8,2016,January
2016-01,Cotton,Hingoli,Kalamnuri,45.0,45.0,45.0,465.1,2016,January
2016-01,Cotton,Nagpur,Kalmeshwar,45.38,42.73,46.24,5656.7,2016,January
2016-01,Cotton,Nagpur,Katol,45.32,44.32,46.18,777.0,2016,January
2016-01,Cotton,Buldhana,Khamgaon,44.73,41.0,46.54,1029.5,2016,January
2016-01,Cotton,Aurangabad,Khultabad,42.42,41.46,43.38,150.1,2016,January
2016-01,Cotton,Beed,Kille Dharur,46.69,46.33,47.12,2129.6,2016,January
2016-01,Cotton,Nanded,Kinwat,43.77,43.17,44.35,693.6,2016,January
2016-01,Cotton,Yewatmal,Mahagaon,45.5,44.33,46.5,78.4,2016,January
2016-01,Cotton,Nanded,Mahur,44.32,43.14,45.55,421.5,2016,January
2016-01,Cotton,Beed,Majalgaon,45.5,41.0,46.94,64.3,2016,January
2016-01,Cotton,Nagpur,Mandhal,44.15,43.67,44.91,30.1,2016,January
2016-01,Cotton,Jalna,Mantha,45.01,44.26,45.53,2793.9,2016,January
2016-01,Cotton,Parbhani,Manwat,46.21,44.49,46.7,1990.0,2016,January
2016-01,Cotton,Yewatmal,Maregaon,45.42,44.42,46.36,3675.9,2016,January
2016-01,Cotton,Nagpur,Narkhed,45.47,44.97,46.13,996.1,2016,January
2016-01,Cotton,Parbhani,Parbhani,46.45,43.8,46.82,2648.0,2016,January
2016-01,Cotton,Nagpur,Parshiwani,45.43,45.05,45.75,612.0,2016,January
2016-01,Cotton,Jalna,Partur,45.44,42.74,45.93,1354.6,2016,January
2016-01,Cotton,Ahmadnagar,Pathardi,44.83,41.83,46.67,143.6,2016,January
2016-01,Cotton,Chandrapur,Pombhurni,39.75,38.0,40.95,71.3,2016,January
2016-01,Cotton,Wardha,Pulgaon,46.25,44.5,47.49,7778.3,2016,January
2016-01,Cotton,Chandrapur,Rajura,44.98,43.7,45.33,1933.7,2016,January
2016-01,Cotton,Yewatmal,Ralegaon,46.21,45.05,46.77,11437.7,2016,January
2016-01,Cotton,Parbhani,Sailu,46.57,41.72,47.16,2620.0,2016,January
2016-01,Cotton,Wardha,Samudrapur,45.65,44.73,46.46,4914.3,2016,January
2016-01,Cotton,Nagpur,Savner,44.68,44.22,44.88,493.0,2016,January
2016-01,Cotton,Ahmadnagar,Shrigonda-Ghogargaon,45.86,45.86,45.86,32.4,2016,January
2016-01,Cotton,Wardha,Sindi,46.28,45.4,46.95,746.6,2016,January
2016-01,Cotton,Wardha,Sindi (Selu),45.25,44.24,46.12,5327.2,2016,January
2016-01,Cotton,Parbhani,Sonpeth,45.64,44.23,45.95,1238.0,2016,January
2016-01,Cotton,Aurangabad,Soygaon,45.15,44.0,45.5,27.3,2016,January
2016-01,Cotton,Akola,Telhara,43.68,42.29,45.07,1022.0,2016,January
2016-01,Cotton,Nagpur,Umared,45.78,45.31,46.22,622.5,2016,January
2016-01,Cotton,Yewatmal,Vani,44.96,43.81,45.59,4491.7,2016,January
2016-01,Cotton,Chandrapur,Varora,44.47,42.03,46.06,11770.6,2016,January
2016-01,Cotton,Amaravathi,Varud,44.03,43.53,46.19,1350.4,2016,January
2016-01,Cotton,Wardha,Wardha,46.35,44.58,46.39,3241.6,2016,January
2016-01,Cotton,Jalgaon,Yawal,42.03,40.42,43.46,1066.2,2016,January
2016-01,Cotton,Yewatmal,Yeotmal,44.62,43.0,45.99,1975.1,2016,January
2016-01,Cotton,Yewatmal,Zarijamini,44.46,44.05,45.13,31.0,2016,January
2016-01,Jowar,Amaravathi,Achalpur,13.5,13.08,13.92,491.9,2016,January
2016-01,Jowar,Ahmadnagar,Ahmednagar,19.46,16.37,21.03,370.5,2016,January
2016-01,Jowar,Latur,Ahmedpur,17.87,16.18,17.87,98.7,2016,January
2016-01,Jowar,Hingoli,Akhadabalapur,14.83,14.5,15.13,11.7,2016,January
2016-01,Jowar,Akola,Akola,14.04,13.21,14.85,131.2,2016,January
2016-01,Jowar,Akola,Akot,13.17,12.74,13.61,165.5,2016,January
2016-01,Jowar,Jalgaon,Amalner,14.88,13.95,14.88,54.1,2016,January
2016-01,Jowar,Amaravathi,Amarawati,16.89,15.48,18.49,28.2,2016,January
2016-01,Jowar,Jalna,Ambad(Vadi Godri),14.5,12.8,16.83,12.7,2016,January
2016-01,Jowar,Beed,Ambejogai,18.83,18.4,19.13,27.9,2016,January
2016-01,Jowar,Amaravathi,Anajngaon Surji,13.19,12.38,14.39,39.7,2016,January
2016-01,Jowar,Jalna,Ashti (Jalna),14.49,14.36,15.4,4.5,2016,January
2016-01,Jowar,Sangli,Atpadi,19.5,17.5,21.5,1.1,2016,January
2016-01,Jowar,Latur,Aurad Shahajani,14.55,14.25,14.84,16.3,2016,January
2016-01,Jowar,Latur,Ausa,18.28,15.94,20.17,45.2,2016,January
2016-01,Jowar,Akola,Balapur,16.2,11.6,16.2,29.7,2016,January
2016-01,Jowar,Pune,Baramati,18.75,15.8,24.13,46.1,2016,January
2016-01,Jowar,Solapur,Barshi,19.79,16.73,23.48,836.0,2016,January
2016-01,Jowar,Solapur,Barshi-Vairag,20.01,17.4,23.41,199.8,2016,January
2016-01,Jowar,Beed,Beed,18.12,16.33,19.58,124.5,2016,January
2016-01,Jowar,Nanded,Bhokar,14.2,13.25,15.0,10.6,2016,January
2016-01,Jowar,Jalna,Bhokardan,12.99,12.5,13.53,25.0,2016,January
2016-01,Jowar,Jalna,Bhokardan-Pimpalgaon Renu,13.0,12.5,13.5,5.3,2016,January
2016-01,Jowar,Jalgaon,Bhusaval,12.68,12.4,12.95,36.5,2016,January
2016-01,Jowar,Buldhana,Buldhana,12.83,11.83,14.23,29.6,2016,January
2016-01,Jowar,Latur,Chakur,18.63,18.63,19.22,2.2,2016,January
2016-01,Jowar,Jalgaon,Chalisgaon,13.18,12.69,13.54,253.5,2016,January
2016-01,Jowar,Amaravathi,Chandur Bajar,13.21,12.13,14.0,67.5,2016,January
2016-01,Jowar,Buldhana,Chikhali,12.5,11.48,13.53,15.7,2016,January
2016-01,Jowar,Jalgaon,Chopda,13.84,13.34,14.02,137.7,2016,January
2016-01,Jowar,Amaravathi,Daryapur,14.12,13.97,14.28,11.4,2016,January
2016-01,Jowar,Nasik,Devala,13.47,13.45,13.47,1.1,2016,January
2016-01,Jowar,Latur,Devani,12.0,12.0,12.0,0.4,2016,January
2016-01,Jowar,Nandurbar,Dhadgaon,12.05,11.5,18.52,231.4,2016,January
2016-01,Jowar,Amaravathi,Dharni,12.94,12.44,13.44,148.0,2016,January
2016-01,Jowar,Dhule,Dhule,14.85,13.96,15.16,289.7,2016,January
2016-01,Jowar,Yewatmal,Digras,15.8,15.8,15.8,0.8,2016,January
2016-01,Jowar,Dhule,Dondaicha,16.2,14.92,16.59,50.7,2016,January
2016-01,Jowar,Dhule,Dondaicha-Sindkheda,14.69,14.49,14.98,5.5,2016,January
2016-01,Jowar,Pune,Dound,19.51,17.55,22.16,216.4,2016,January
2016-01,Jowar,Solapur,Dudhani,20.49,19.58,20.65,15.4,2016,January
2016-01,Jowar,Aurangabad,Gangapur,15.66,14.73,16.62,25.1,2016,January
2016-01,Jowar,Beed,Gevrai,17.24,16.28,18.88,288.1,2016,January
2016-01,Jowar,Wardha,Hinganghat,11.25,11.25,11.25,1.1,2016,January
2016-01,Jowar,Hingoli,Hingoli,16.5,16.5,16.5,2.5,2016,January
2016-01,Jowar,Pune,Indapur,22.25,19.21,25.67,19.7,2016,January
2016-01,Jowar,Pune,Indapur (Nimgaon Ketki),13.04,11.29,13.04,0.7,2016,January
2016-01,Jowar,Pune,Indapur-Bhigwan,20.4,16.4,28.3,131.0,2016,January
2016-01,Jowar,Jalgaon,Jalgaon,13.54,13.5,13.88,50.9,2016,January
2016-01,Jowar,Buldhana,Jalgaon Jamod,12.0,11.67,12.33,1.4,2016,January
2016-01,Jowar,Buldhana,Jalgaon Jamod-Aasalgaon,12.25,11.5,13.0,3.6,2016,January
2016-01,Jowar,Latur,Jalkot,15.06,15.06,15.06,75.5,2016,January
2016-01,Jowar,Jalna,Jalna,16.69,13.12,22.06,715.4,2016,January
2016-01,Jowar,Ahmadnagar,Jamkhed,19.45,16.12,22.77,1288.1,2016,January
2016-01,Jowar,Parbhani,Jintur,13.64,12.45,15.45,31.8,2016,January
2016-01,Jowar,Parbhani,Jintur-Bori,12.88,12.79,13.63,1.8,2016,January
2016-01,Jowar,Beed,Kada,19.71,16.07,22.86,231.9,2016,January
2016-01,Jowar,Beed,Kada (Ashti),19.8,16.35,23.85,37.3,2016,January
2016-01,Jowar,Osmanabad,Kalamb (Os),17.1,15.58,18.3,237.7,2016,January
2016-01,Jowar,Thane,Kalyan,17.83,17.0,18.17,1.8,2016,January
2016-01,Jowar,Aurangabad,Kannad,17.5,17.5,17.5,0.3,2016,January
2016-01,Jowar,Wasim,Karanja,14.98,14.15,15.88,38.6,2016,January
2016-01,Jowar,Solapur,Karmala,24.0,16.5,29.0,15.0,2016,January
2016-01,Jowar,Nagpur,Katol,12.76,12.73,12.78,29.3,2016,January
2016-01,Jowar,Beed,Kej,19.39,18.28,20.43,64.6,2016,January
2016-01,Jowar,Buldhana,Khamgaon,13.64,12.6,14.25,135.7,2016,January
2016-01,Jowar,Beed,Kille Dharur,20.42,18.6,20.9,43.0,2016,January
2016-01,Jowar,Kolhapur,Kolhapur-Laxmipuri,26.88,17.52,37.21,649.0,2016,January
2016-01,Jowar,Ahmadnagar,Kopargaon,14.32,12.74,14.83,66.0,2016,January
2016-01,Jowar,Solapur,Kurdwadi,17.51,14.56,20.22,21.2,2016,January
2016-01,Jowar,Solapur,Kurdwadi-Modnimb,17.21,14.03,21.31,36.8,2016,January
2016-01,Jowar,Nasik,Lasalgaon,16.02,13.35,17.83,5.5,2016,January
2016-01,Jowar,Aurangabad,Lasur Station,17.1,13.18,27.63,144.2,2016,January
2016-01,Jowar,Latur,Latur,20.92,17.94,23.21,564.9,2016,January
2016-01,Jowar,Latur,Latur-Murud,16.7,15.63,18.05,33.0,2016,January
2016-01,Jowar,Nanded,Loha,13.89,13.42,14.47,82.0,2016,January
2016-01,Jowar,Osmanabad,Lohara,19.0,18.87,19.68,2.9,2016,January
2016-01,Jowar,Satara,Lonand,18.63,15.98,20.88,11.3,2016,January
2016-01,Jowar,Buldhana,Lonar,12.05,11.55,12.54,6.5,2016,January
2016-01,Jowar,Beed,Majalgaon,16.87,14.31,19.94,52.5,2016,January
2016-01,Jowar,Nasik,Malegaon,16.81,15.7,16.91,0.9,2016,January
2016-01,Jowar,Wasim,Malegaon (Washim),15.5,14.0,16.0,8.0,2016,January
2016-01,Jowar,Buldhana,Malkapur,13.15,12.66,13.35,335.9,2016,January
2016-01,Jowar,Solapur,Mangalwedha,18.83,16.34,22.3,90.5,2016,January
2016-01,Jowar,Wasim,Mangrulpeer,13.04,11.98,13.04,5.6,2016,January
2016-01,Jowar,Jalna,Mantha,15.92,12.93,16.98,57.7,2016,January
2016-01,Jowar,Buldhana,Mehkar,12.44,11.54,12.96,17.1,2016,January
2016-01,Jowar,Solapur,Mohol,20.77,17.45,22.78,19.3,2016,January
2016-01,Jowar,Amaravathi,Morshi,13.08,12.83,14.08,70.0,2016,January
2016-01,Jowar,Nanded,Mudkhed,13.18,12.68,13.93,3.6,2016,January
2016-01,Jowar,Nanded,Mukhed,16.0,16.0,16.0,1.5,2016,January
2016-01,Jowar,Osmanabad,Murum,21.4,20.9,21.91,2.5,2016,January
2016-01,Jowar,Nagpur,Nagpur,18.54,15.0,19.71,8.2,2016,January
2016-01,Jowar,Nanded,Naigaon,13.88,13.88,13.88,1.3,2016,January
2016-01,Jowar,Nanded,Nanded,13.45,13.36,13.63,9.1,2016,January
2016-01,Jowar,Amaravathi,Nandgaon Khandeshwar,13.5,12.0,15.0,1.2,2016,January
2016-01,Jowar,Buldhana,Nandura,14.37,12.3,14.37,109.7,2016,January
2016-01,Jowar,Nandurbar,Nandurbar,13.84,12.16,15.59,423.7,2016,January
2016-01,Jowar,Nandurbar,Navapur,12.93,12.75,13.05,6.3,2016,January
